HART ID,Region,DHB ID,DHB Name,Campus ID,Campus Name,Building Name,Highest Building Service,Year Built,"Number of storeys 
(Ground floor and up)","Basement floors 
(Floors below ground floor)",Total # Floors,GFA,Condition Grade,Condition,%NBS,Graded NBS,Seismic IL,Seismic Zone
10280,Central,6,Capital and Coast,27,Wellington Hospital,Mein Street Sub station,Industrial,1970,,,1,16,Poor,3.03,NSA,NA,IL4,High Zone
20052,Northern,3,Counties Manukau,33,"Bairds Road, Otara",Otara Hospital Block E,Industrial,1970,1,0,1,1824,NO DATA,NO DATA,0.55,C,IL3,Low Zone
20051,Northern,3,Counties Manukau,33,"Bairds Road, Otara",Otara Hospital Block D,Administration,1970,1,0,1,1550,NO DATA,NO DATA,0.7,B,IL3,Low Zone
30001,Northern,3,Counties Manukau,33,"Bairds Road, Otara",Otara Hospital Block A - Spinal Unit Ward,Hospital,1970,1,0,1,1309,NO DATA,NO DATA,0.55,C,IL3,Low Zone
20053,Northern,3,Counties Manukau,33,"Bairds Road, Otara",Otara Hospital Block F,Administration,1970,1,0,1,686,NO DATA,NO DATA,0.8,A,IL3,Low Zone
10327,Northern,3,Counties Manukau,33,"Bairds Road, Otara",Otara Hospital Block C,Hospital,1970,1,0,1,509,Poor,3.35,0.6,C,IL3,Low Zone
30003,Northern,3,Counties Manukau,33,"Bairds Road, Otara",Otara Hospital Block M - Family Accommodation Units,Residential,1979,1,0,1,230,NO DATA,NO DATA,0.75,B,IL3,Low Zone
10325,Northern,3,Counties Manukau,33,"Bairds Road, Otara",Otara Hospital Block B,Administration,1970,1,0,1,0,Average,2.85,0.55,C,IL3,Low Zone
10289,Northern,3,Counties Manukau,29,Botany Downs Hospital,Botany Maternity (& infras.),Hospital,1991,1,0,1,966,Average,2.28,1.01,A+,IL3,Low Zone
10290,Northern,3,Counties Manukau,29,Botany Downs Hospital,Botany SuperClinic,Hospital,1995,1,0,1,625,Good,1.99,NSA,NA,IL2,Low Zone
10291,Northern,3,Counties Manukau,29,Botany Downs Hospital,Howick Home Healthcare,Hospital,1991,1,0,1,273,Average,2.74,NSA,NA,IL2,Low Zone
10297,Northern,3,Counties Manukau,117,CMDHB Community - Dental,Community Dental Clinics,Hospital,2011,1,0,1,2487,Good,1.31,NSA,NA,IL2,Low Zone
10298,Northern,3,Counties Manukau,117,CMDHB Community - Dental,Community Mobile Dental Site Pads (48),Hospital,2011,1,0,1,0,Very Good,1,NSA,NA,IL2,Low Zone
10299,Northern,3,Counties Manukau,117,CMDHB Community - Dental,Community Mobile Dental Units (18),Hospital,2011,1,0,1,0,Average,2.23,NSA,NA,IL2,Low Zone
10292,Northern,3,Counties Manukau,30,Community,Multiple Leased,Hospital,1978,0,0,0,12385,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10295,Northern,3,Counties Manukau,30,Community,Victoria Ave,Nil,1950,1,0,1,163,Good,1.8,NSA,NA,IL2,Low Zone
10294,Northern,3,Counties Manukau,30,Community,Sheehan Ave,Hospital,1995,1,0,1,127,Good,1.91,NSA,NA,IL2,Low Zone
10293,Northern,3,Counties Manukau,30,Community,Salas Place,Hospital,1995,1,0,1,125,Average,2.19,NSA,NA,IL2,Low Zone
20063,Northern,3,Counties Manukau,111,Mangere,Dental Clinic 235 Buckland Rd Māngere,Hospital,1978,1,0,1,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
30012,Northern,3,Counties Manukau,31,Manukau Super Clinic,B309 Dangerous Goods Shed,Administration,1978,1,0,1,-,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
30013,Northern,3,Counties Manukau,31,Manukau Super Clinic,B310 Dental Clinic,Hospital,1978,1,0,1,-,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
30009,Northern,3,Counties Manukau,31,Manukau Super Clinic,B306 Generator,Industrial,1978,1,0,1,-,NO DATA,NO DATA,NSA,NA,IL4,Low Zone
30010,Northern,3,Counties Manukau,31,Manukau Super Clinic,B307 Liquid Oxygen Storage Tank,Industrial,1978,1,0,1,-,NO DATA,NO DATA,NSA,NA,IL3,Low Zone
30011,Northern,3,Counties Manukau,31,Manukau Super Clinic,B308 Water Pump Shed,Industrial,1978,1,0,1,-,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
30007,Northern,3,Counties Manukau,31,Manukau Super Clinic,B302 Manukau Elective Surgery Centre,Hospital,1999,3,0,3,8723,NO DATA,NO DATA,0.9,A,IL3,Low Zone
30002,Northern,3,Counties Manukau,31,Manukau Super Clinic,B301 Manukau Super Clinic,Hospital,1996,2,0,2,7198,NO DATA,NO DATA,0.55,C,IL3,Low Zone
30004,Northern,3,Counties Manukau,31,Manukau Super Clinic,B303 Opthamology,Administration,2008,2,0,2,1242,NO DATA,NO DATA,0.85,A,IL3,Low Zone
30005,Northern,3,Counties Manukau,31,Manukau Super Clinic,B304 Conference Centre,Administration,2008,2,0,2,840,NO DATA,NO DATA,0.85,A,IL3,Low Zone
30006,Northern,3,Counties Manukau,31,Manukau Super Clinic,B305 Renal Unit,Hospital,2008,1,0,1,657,NO DATA,NO DATA,0.85,A,IL3,Low Zone
10312,Northern,3,Counties Manukau,32,Middlemore Hospital,Harley Gray (Theatres and Critical Care),Hospital,2011,4,1,5,34152,Good,1.35,1,A,IL4,Low Zone
10311,Northern,3,Counties Manukau,32,Middlemore Hospital,"Galbraith (Maternity), Acute Block ",Hospital,1960,8,1,9,20927,Average,2.7,0.2,D,IL4,Low Zone
10307,Northern,3,Counties Manukau,32,Middlemore Hospital,CMDHB Middlemore Edmund Hillary,Hospital,2008,7,1,8,16693,Good,1.32,NSA,NA,IL4,Low Zone
10303,Northern,3,Counties Manukau,32,Middlemore Hospital,Carpark (Privately Owned),Parking,2004,5,0,5,14540,Good,1.06,0.4,C,IL2,Low Zone
10323,Northern,3,Counties Manukau,32,Middlemore Hospital,Scott (Wards & CCU),Hospital,2001,7,0,7,14277,Average,2.23,0.9,A,IL3,Low Zone
10317,Northern,3,Counties Manukau,32,Middlemore Hospital,CMDHB Middlemore McIndoe,Hospital,1997,3,0,3,11361,Average,2.79,0.65,C,IL4,Low Zone
10304,Northern,3,Counties Manukau,32,Middlemore Hospital,Colvin (Rehab & Wards),Hospital,1987,2,1,3,7548,Average,2.71,0.25,D,IL3,Low Zone
10310,Northern,3,Counties Manukau,32,Middlemore Hospital,"Esme Green (AUT, MIT, University of Auckland)",Administration,1962,6,1,7,7197,Average,2.83,0.25,D,IL3,Low Zone
10314,Northern,3,Counties Manukau,32,Middlemore Hospital,Kidz First,Hospital,2000,3,1,4,7154,Average,2.52,0.75,B,IL4,Low Zone
10319,Northern,3,Counties Manukau,32,Middlemore Hospital,Multiple Non - Clinical,Administration,1978,0,0,0,5418,Poor,3.36,NSA,NA,IL2,Low Zone
10315,Northern,3,Counties Manukau,32,Middlemore Hospital,Ko Awatea,Administration,2011,2,0,2,4619,Good,1.09,NSA,NA,IL3,Low Zone
10301,Northern,3,Counties Manukau,32,Middlemore Hospital,CMDHB Middlemore Acute MH (Tiaho Mai),Mental Health,2018,2,0,2,4498,Very Good,1,1,A,IL3,Low Zone
10302,Northern,3,Counties Manukau,32,Middlemore Hospital,Bray,Administration,1958,4,1,5,4385,Average,2.98,0.84,A,IL3,Low Zone
10322,Northern,3,Counties Manukau,32,Middlemore Hospital,Poutasi (Link & Carparking),Administration,1945,2,0,2,1519,Poor,3.08,0.67,B,IL3,Low Zone
10320,Northern,3,Counties Manukau,32,Middlemore Hospital,Oral Health,Hospital,1986,2,1,3,1473,Average,2.95,NSA,NA,IL3,Low Zone
10306,Northern,3,Counties Manukau,32,Middlemore Hospital,CT ,Administration,1987,1,0,1,974,Average,2.31,0.8,A,IL4,Low Zone
20023,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 28 Medical Gas Room ,Industrial,1994,1,0,1,821,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10305,Northern,3,Counties Manukau,32,Middlemore Hospital,Creche,Administration,1995,1,1,2,689,Average,2.21,NSA,NA,IL3,Low Zone
10308,Northern,3,Counties Manukau,32,Middlemore Hospital,Energy Centre,Industrial,2001,2,1,3,675,Good,1.92,0.75,B,IL4,Low Zone
20035,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 59 Oxygen Manpacks,Industrial,1978,1,0,1,374,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
20034,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 58 MRI & CT Scan,Administration,1995,1,0,1,354,NO DATA,NO DATA,NSA,NA,IL3,Low Zone
10321,Northern,3,Counties Manukau,32,Middlemore Hospital,Pink Palace,Administration,1966,1,0,1,232,Average,2.7,0.88,A,IL3,Low Zone
20022,Northern,3,Counties Manukau,32,Middlemore Hospital,Engineering Administration and Workshops,Industrial,1940,1,0,1,139,NO DATA,NO DATA,0.6,C,IL2,Low Zone
20028,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 45 RMO Lounge,Administration,2010,1,0,1,138,NO DATA,NO DATA,NSA,NA,IL3,Low Zone
10313,Northern,3,Counties Manukau,32,Middlemore Hospital,Home Health Care (Western Campus),Administration,2001,2,1,3,131,Average,2.87,0.3,D,IL3,Low Zone
30008,Northern,3,Counties Manukau,32,Middlemore Hospital,Minimum Care Dialysis (Renal Home Training),Administration,1978,1,0,1,131,NO DATA,NO DATA,NSA,NA,IL3,Low Zone
20027,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 41 Boiler House,Industrial,1986,1,0,1,128,NO DATA,NO DATA,NSA,NA,IL4,Low Zone
10309,Northern,3,Counties Manukau,32,Middlemore Hospital,Energy Centre Annex,Industrial,2010,1,0,1,116,Good,1.75,1,A,IL3,Low Zone
20029,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 47 Filter Storage Shed,Administration,1978,1,0,1,112,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
20037,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 61 Engineering store,Industrial,1978,1,0,1,110,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
20021,Northern,3,Counties Manukau,32,Middlemore Hospital,Facilities and Engineering Project Team Offices,Industrial,1940,1,0,1,86,NO DATA,NO DATA,0.95,A,IL2,Low Zone
20032,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 50 Dirty Linen  / Waste,Administration,1960,1,0,1,38,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
20038,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 62 Bike Shed,Administration,1978,1,0,1,35,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
30014,Northern,3,Counties Manukau,32,Middlemore Hospital,Transformer (Partly Demoloshed),Industrial,1994,1,0,1,31,NO DATA,NO DATA,NSA,NA,IL3,Low Zone
20036,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 60 Medical AirManpacks,Industrial,1978,1,0,1,29,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
20024,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 29 Water Care Building,Industrial,1978,1,0,1,22,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
20026,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 34 Smoke Free Services,Administration,1978,1,0,1,20,NO DATA,NO DATA,NSA,NA,IL3,Low Zone
20031,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 49 Garage Store Shed,Administration,1985,1,0,1,19,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
20020,Northern,3,Counties Manukau,32,Middlemore Hospital,Facilities and Engineering Project Offices,Industrial,1940,1,0,1,17,NO DATA,NO DATA,0.95,A,IL2,Low Zone
20030,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 48 Waste  / Linen Shed,Administration,2003,1,0,1,13,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
20033,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 53 Trade Workshop,Industrial,2010,1,1,2,4,NO DATA,NO DATA,NSA,NA,IL3,Low Zone
20025,Northern,3,Counties Manukau,32,Middlemore Hospital,Building 33 VIE Enclosure,Industrial,1978,0,0,0,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
20019,Northern,3,Counties Manukau,32,Middlemore Hospital,Danger Goods Store,Industrial,2011,1,0,1,0,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
10328,Northern,3,Counties Manukau,35,Papakura,Papakura Birthing Unit,Hospital,1890,1,1,2,639,Average,2.23,0.7,B,IL3,Low Zone
20058,Northern,3,Counties Manukau,35,Papakura,Papakura Birthing Unit - Consultation building,Hospital,1890,1,0,1,501,NO DATA,NO DATA,0.8,A,IL3,Low Zone
20056,Northern,3,Counties Manukau,35,Papakura,Awhinatia Centre (front building),Mental Health,1985,1,0,1,293,NO DATA,NO DATA,1.01,A+,IL3,Low Zone
20055,Northern,3,Counties Manukau,35,Papakura,Awhinatia Centre (back building),Hospital,1982,1,0,1,0,NO DATA,NO DATA,1.01,A+,IL3,Low Zone
10329,Northern,3,Counties Manukau,36,Pukekohe,Pukekohe Hospital,Hospital,1952,2,0,2,3893,Average,2.01,0.65,C,IL3,Low Zone
20061,Northern,3,Counties Manukau,36,Pukekohe,Pukekohe Hospital - Plantroom building,Industrial,1955,1,0,1,658,NO DATA,NO DATA,0.3,D,IL3,Low Zone
10330,Northern,3,Counties Manukau,37,Waiuku,Franklin Memorial Hospital,Hospital,1930,1,0,1,1095,Average,2.4,0.25,D,IL3,Low Zone
20062,Northern,3,Counties Manukau,37,Waiuku,Fire Pump House 19 - FP,Industrial,1922,1,0,1,190,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10331,Central,10,Hawke's Bay,38,Central Hawke's Bay Health,CHB Health Centre Leased,Hospital,1998,,,0,1850,NO DATA,NO DATA,1,A,IL4,High Zone
10341,Central,10,Hawke's Bay,39,Flaxmere Community Health,Flaxmere Community Health,Hospital,1982,1,,1,260,Average,2.13,NSA,NA,IL3,High Zone
10361,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Emergency Department (ED),Hospital,1983,1,0,1,-,Average,2.09,0.88,A,IL4,High Zone
30017,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Pauawananga Building - Secure Wing,Nil,1994,1,0,1,-,NO DATA,NO DATA,0.85,A,IL3,High Zone
10349,Central,10,Hawke's Bay,40,Hawke's Bay Hospital, B Block,Hospital,1968,5,,5,3829,Average,2.44,0.8,A,IL3,High Zone
10379,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Theatre,Hospital,1997,1,1,2,2965,Average,2.09,0.4,C,IL4,High Zone
10358,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Corporate Building (Leased),Administration,2004,,,0,2788,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10346,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,AAU Building,#N/A,1980,2,0,2,2757,Very Good,0.92,0.35,C,IL3,High Zone
10348,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Puawananga Building,Hospital,1975,1,0,1,2599,Good,1.94,0.41,C,IL2,High Zone
10376,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Ngā Rau Rākau,Mental Health,2016,2,1,3,2477,Very Good,1,1,A,IL3,High Zone
30015,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Laboratory,Administration,1997,2,1,3,2136,NO DATA,NO DATA,0.7,B,IL4,High Zone
10347,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,AB Block,Hospital,1958,5,1,6,1973,Average,2.61,1,A,IL3,High Zone
10355,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Cashmore Building,Administration,1959,3,0,3,1884,Good,1.55,0.54,C,IL2,High Zone
10367,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Ruakopito,Hospital,2018,1,0,1,1850,Very Good,1,1,A,IL3,High Zone
10389,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,AT&R (Therapies & Rehabilitation),Hospital,1984,1,0,1,1772,Good,1.56,1,A,IL3,High Zone
10381,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Procurement Warehouse Leased,Administration,2009,,,0,1400,NO DATA,NO DATA,NSA,NA,IL4,High Zone
10382,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Radiology,Hospital,1983,1,0,1,1398,Average,2.41,0.34,C,IL4,High Zone
10350,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Kia Ngawari- Ballantyne House (Dialysis),#N/A,1940,1,0,1,1166,Very Good,0.67,0.78,B,IL3,High Zone
10380,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Physiotherapy,Administration,1983,1,1,2,1141,Good,1.74,0.4,C,IL3,High Zone
30016,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Māori Health Unit,Residential,1941,3,0,3,1096,NO DATA,NO DATA,0.82,A,IL2,High Zone
10393,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 2 - Cardiology,Hospital,1940,2,0,2,1024,Good,1.65,0.87,A,IL3,High Zone
10402,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,West Wing,Administration,1965,1,0,1,1005,Good,1.49,0.89,A,IL3,High Zone
10373,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Laboratory,Administration,1983,2,1,3,891,Poor,3.03,0.65,C,IL4,High Zone
10371,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Intensive Care Unit (ICU),Hospital,1996,1,0,1,861,Good,1.93,0.4,C,IL4,High Zone
10372,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Kitchen,Administration,1998,1,0,1,808,Good,1.57,0.73,B,IL4,High Zone
10403,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Wilson House,Hospital,1940,1,0,1,765,Good,1.8,0.37,C,IL3,High Zone
10375,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Māori Health Unit,Administration,1941,1,0,1,701,Good,1.59,0.35,C,IL2,High Zone
10390,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Tutorial Building,Community Hospital,1940,2,0,2,682,Good,1.74,0.41,C,IL2,High Zone
10354,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Te Honohono,Administration,1958,2,0,2,682,Good,1.83,0.68,B,IL3,High Zone
10378,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Nga Punawai Aroha ,Mental Health,1960,1,0,1,679,Good,1.61,0.5,C,IL2,High Zone
10397,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 6 - Oncology,Hospital,1940,1,0,1,655,Average,2.4,0.41,C,IL3,High Zone
10384,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Special Care Baby Unit (SCBU),Hospital,1984,1,0,1,624,Average,2.06,0.4,C,IL4,High Zone
10369,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Helicopter Hanger,Nil,2000,1,0,1,598,Very Good,0.79,1,A,IL4,High Zone
10383,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Service Entry,Administration,1998,1,0,1,584,Good,1.64,0.94,A,IL2,High Zone
10363,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Facilities Office,Administration,1940,1,0,1,471,Good,1.56,0.4,C,IL2,High Zone
10368,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Harding Hall,Administration,1963,1,0,1,464,Good,2,0.41,C,IL2,High Zone
10399,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 8 - Orthotics,Hospital,1940,1,0,1,446,Good,1.66,0.54,C,IL2,High Zone
10374,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Maintenance Workshop,Industrial,1940,2,0,2,432,Very Good,0.58,1,A,IL3,High Zone
10370,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Information Centre,Administration,1997,1,0,1,421,Good,1.16,0.9,A,IL2,High Zone
10404,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Zac's Café,Administration,1997,1,0,1,397,Good,1.52,1,A,IL2,High Zone
10398,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 7 - Paediatric Clinics,Hospital,1940,1,0,1,383,Average,2.18,0.4,C,IL3,High Zone
10394,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 3 - Dentistry / Eye Clinic,Hospital,1997,1,0,1,382,Good,1.9,1,A,IL3,High Zone
10391,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 1 - Orthopaedics,Hospital,1997,1,0,1,380,Good,1.44,0.35,C,IL3,High Zone
10351,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Boiler House,Industrial,1958,1,0,1,378,Good,1.73,1,A,IL4,High Zone
10395,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 4 - Urology / Gynaecology,Hospital,1997,1,0,1,371,Good,1.62,1,A,IL3,High Zone
30018,Central,10,Hawke's Bay,40,Hawke's Bay Hospital, B Block - Waioha,Hospital,2016,1,,1,370,NO DATA,NO DATA,1,A,IL4,High Zone
10400,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 9 - Child Development Unit (CDU),Hospital,1951,1,0,1,349,Good,1.71,0.4,C,IL2,High Zone
10357,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Chiller Plant Room,Industrial,2014,1,1,2,340,Good,1.66,1,A,IL4,High Zone
10345,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Te Kuhunga Ki Te Waiora (400 Omahu Road),Hospital,1940,1,0,1,335,Average,2.62,0.54,C,IL2,High Zone
10392,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 16 - Diabetes Centre,Hospital,1956,1,0,1,294,Average,2.04,0.6,C,IL2,High Zone
10387,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,307 Omahu Road (Te Ara Manapau),Hospital,1960,1,0,1,190,Good,1.4,NSA,NA,IL2,High Zone
10356,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Chapel,Administration,1941,1,0,1,178,Good,1.65,0.83,A,IL2,High Zone
10385,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,307 Omahu Road,Hospital,1960,1,0,1,173,Good,1.45,NSA,NA,IL2,High Zone
10377,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Mortuary,Administration,1958,1,0,1,167,Good,1.3,0.95,A,IL2,High Zone
10343,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Te Kākano Antenatal Clinic (398 Omahu Rd),Hospital,1940,1,0,1,148,Good,1.57,0.48,C,IL2,High Zone
10360,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Store,Administration,2000,1,,1,144,Good,1.4,1,A,IL2,High Zone
10386,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,307 Omahu Road,Nil,1960,1,0,1,132,Good,1.45,NSA,NA,IL2,High Zone
10396,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Villa 5 - Audiology,Hospital,1997,1,0,1,131,Good,1.53,1,A,IL3,High Zone
10388,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,307 Omahu Road,Parking,1960,1,0,1,57,Good,1.45,NSA,NA,IL1,High Zone
10364,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Fleet Services,Administration,2014,1,0,1,55,Good,1.04,1,A,IL2,High Zone
10359,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Dangerous Goods,Administration,2011,1,0,1,27,Very Good,0.55,NULL,NA,IL4,High Zone
10362,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,Plant Room (adjacent to AT&R),Industrial,1978,1,0,1,27,Good,1.4,NSA,NA,IL1,High Zone
10353,Central,10,Hawke's Bay,40,Hawke's Bay Hospital,"Bus Shelter, Omahu Rd (Historic)",Nil,1922,1,0,1,19,Good,1.6,0.55,C,IL2,High Zone
10334,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Hastings Central School Dental Clinic,Hospital,2010,1,,1,136,Very Good,0.79,NSA,NA,IL2,High Zone
10335,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Hastings Mahora School Dental Clinic,Hospital,2010,1,,1,136,Very Good,0.79,NSA,NA,IL2,High Zone
10338,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Napier Tamatea Intermediate School Dental,Hospital,2011,1,,1,136,Very Good,0.79,NSA,NA,IL2,High Zone
10340,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Wairoa College Dental Clinic,Hospital,2012,1,,1,136,Very Good,0.79,NSA,NA,IL2,High Zone
10332,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Flaxmere Community Dental Leased,Hospital,2012,,,0,111,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10336,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Havelock North Intermediate School Dental,Hospital,2011,1,,1,88,Very Good,0.79,NSA,NA,IL2,High Zone
10337,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Napier Onekawa Primary School Dental,Hospital,2011,1,,1,88,Very Good,0.79,NSA,NA,IL2,High Zone
10339,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Waipukurau Primary School Dental Clinic,Hospital,2012,1,,1,88,Very Good,0.79,NSA,NA,IL2,High Zone
10333,Central,10,Hawke's Bay,118,HBDHB Community - Dental,Greenmeadows Primary School Dental Clinic Leased,Hospital,1978,,,0,0,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10406,Central,10,Hawke's Bay,41,Napier Health,Napier Health Centre (Leased),Hospital,2000,2,0,2,5060,NO DATA,NO DATA,0.5,C,IL3,High Zone
10407,Central,10,Hawke's Bay,41,Napier Health,Springhill Residential Centre Leased,Hospital,1978,,,0,0,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10408,Central,10,Hawke's Bay,42,Pōrangahau,Flats - Kahira House,Residential,1978,,,0,225,Good,1.85,NSA,NA,IL2,High Zone
10411,Central,10,Hawke's Bay,43,Wairoa Hospital & Health Centre,D Block,Community Hospital,1972,2,1,3,3121,Good,1.88,0.55,C,IL3,High Zone
10412,Central,10,Hawke's Bay,43,Wairoa Hospital & Health Centre,Francis Kimble-Community Health,Residential,1960,2,1,3,1684,Average,2.55,0.44,C,IL2,High Zone
10410,Central,10,Hawke's Bay,43,Wairoa Hospital & Health Centre,C Block Mortuary / Admin,Hospital,1958,2,1,3,1334,Good,1.79,1,A,IL3,High Zone
10414,Central,10,Hawke's Bay,43,Wairoa Hospital & Health Centre,B Block,#N/A,1965,1,1,2,1291,Good,1.47,0.37,C,IL2,High Zone
10413,Central,10,Hawke's Bay,43,Wairoa Hospital & Health Centre,Integrated Family Health Centre,Community Hospital,2015,1,0,1,924,Very Good,0.58,1,A,IL3,High Zone
10409,Central,10,Hawke's Bay,43,Wairoa Hospital & Health Centre,81 Lucknow Street,Residential,1950,,,0,173,Good,1.65,NSA,NA,IL2,High Zone
10415,Central,10,Hawke's Bay,43,Wairoa Hospital & Health Centre,St John's Ambulance / Residence,Administration,1940,1,0,1,128,Good,1.81,0.63,C,IL2,High Zone
10416,Central,10,Hawke's Bay,43,Wairoa Hospital & Health Centre,St John's Ambulance Garage,Parking,1990,1,,1,0,Very Good,0.55,1,A,IL4,High Zone
10423,Central,12,Hutt Valley,44,Hutt Hospital,Heretaunga Block,Hospital,1974,8,1,9,18630,Average,2.36,0.43,C,IL3,High Zone
10426,Central,12,Hutt Valley,44,Hutt Hospital,New EDT,Hospital,2010,3,1,4,11450,Good,1.12,1,A,IL4,High Zone
10419,Central,12,Hutt Valley,44,Hutt Hospital,Clocktower (Wards),Hospital,1942,3,1,4,6091,Good,1.97,0.4,C,IL2,High Zone
10418,Central,12,Hutt Valley,44,Hutt Hospital,Carpark Building,Parking,2009,3,,3,5670,Very Good,0.6,1,A,IL2,High Zone
10428,Central,12,Hutt Valley,44,Hutt Hospital,Pilmuir House,Administration,1944,3,,3,5339,Average,2.9,0.6,C,IL2,High Zone
